client,method,latency(ms)
lookup-client,lookup,1.2469170000031227
lookup-client,lookup,1.4299169999958394
lookup-client,lookup,2.23700000003646
lookup-client,lookup,0.7693329999938214
lookup-client,lookup,1.0800000000017462
lookup-client,lookup,0.6779999999935171
lookup-client,lookup,1.198375000001306
lookup-client,lookup,0.968292000038673
lookup-client,lookup,0.9343750000425644
lookup-client,lookup,0.8789999999976317
lookup-client,lookup,0.7789169999909973
lookup-client,lookup,0.8152080000058959
lookup-client,lookup,2.6504580000050737
lookup-client,lookup,1.1242079999647103
lookup-client,lookup,1.675041999988025
lookup-client,lookup,1.6755419999867627
lookup-client,lookup,0.8807499999647916
lookup-client,lookup,0.6900840000412245
lookup-client,lookup,1.0611249999783468
lookup-client,lookup,3.032832999963375
lookup-client,lookup,0.7024579999779235
lookup-client,lookup,0.9027909999872463
lookup-client,lookup,0.8937090000245007
lookup-client,lookup,2.9827089999798773
lookup-client,lookup,1.0766249999960564
lookup-client,lookup,1.1838749999810716
lookup-client,lookup,0.9181249999983265
lookup-client,lookup,0.7376249999992979
lookup-client,lookup,0.9992500000066684
lookup-client,lookup,1.559708000002047
lookup-client,lookup,0.8917080000401256
lookup-client,lookup,0.9737500000142063
lookup-client,lookup,1.489583000022776
lookup-client,lookup,2.1597500000325454
lookup-client,lookup,1.2502080000444948
lookup-client,lookup,1.3815829999543894
lookup-client,lookup,1.2018339999713135
lookup-client,lookup,1.533083000026636
lookup-client,lookup,0.9331660000384545
lookup-client,lookup,1.2119159999883777
lookup-client,lookup,0.928582999961236
lookup-client,lookup,0.6382920000191916
lookup-client,lookup,1.3611250000167274
lookup-client,lookup,1.114541999982066
lookup-client,lookup,1.06504100000393
lookup-client,lookup,0.6654169999933401
lookup-client,lookup,0.8494159999941076
lookup-client,lookup,1.4269589999571508
lookup-client,lookup,0.7876660000079028
lookup-client,lookup,1.3687500000401087
lookup-client,lookup,1.044999999976426
lookup-client,lookup,0.7465410000122574
lookup-client,lookup,0.9221660000093834
lookup-client,lookup,1.1353749999898355
lookup-client,lookup,2.014583000004677
lookup-client,lookup,0.8518330000129026
lookup-client,lookup,1.2237919999620317
lookup-client,lookup,1.2540420000277663
lookup-client,lookup,3.3874580000201604
lookup-client,lookup,1.80849999998145
lookup-client,lookup,1.0903749999897627
lookup-client,lookup,0.9252090000018143
lookup-client,lookup,2.1466669999767873
lookup-client,lookup,1.5130410000097072
lookup-client,lookup,0.988749999976335
lookup-client,lookup,1.2687910000295233
lookup-client,lookup,1.2537500000462387
lookup-client,lookup,1.878291000025456
lookup-client,lookup,0.9387919999994665
lookup-client,lookup,1.318959000002451
lookup-client,lookup,1.9663330000412316
lookup-client,lookup,1.775833000010607
lookup-client,lookup,1.1823750000417022
lookup-client,lookup,1.365167000017209
lookup-client,lookup,2.129040999989229
lookup-client,lookup,1.6025420000005397
lookup-client,lookup,1.8356659999767544
lookup-client,lookup,3.0562919999965743
lookup-client,lookup,3.4621660000198062
lookup-client,lookup,2.4317079999605085
lookup-client,lookup,1.079292000042642
lookup-client,lookup,1.489208000009512
lookup-client,lookup,5.312333999995644
lookup-client,lookup,1.50383300001522
lookup-client,lookup,0.9112500000014734
lookup-client,lookup,2.3040419999915684
lookup-client,lookup,0.9348330000307215
lookup-client,lookup,0.6991249999828142
lookup-client,lookup,0.8786670000517915
lookup-client,lookup,2.3732500000051004
lookup-client,lookup,0.9829169999875376
lookup-client,lookup,0.6475000000136788
lookup-client,lookup,0.5325420000303893
lookup-client,lookup,0.8720420000258855
lookup-client,lookup,0.6597919999649093
lookup-client,lookup,1.1114999999790598
lookup-client,lookup,0.5555419999723199
lookup-client,lookup,0.5467499999554093
lookup-client,lookup,1.369917000033638
lookup-client,lookup,0.472374999958447
lookup-client,lookup,0.7963749999930769
lookup-client,lookup,0.845291000018733
lookup-client,lookup,1.3287080000168316
lookup-client,lookup,0.8745420000195736
lookup-client,lookup,1.1553749999961838
lookup-client,lookup,0.9282909999797084
lookup-client,lookup,0.8616249999704451
lookup-client,lookup,1.3206250000052933
lookup-client,lookup,1.0544579999987036
lookup-client,lookup,1.049875000035172
lookup-client,lookup,1.192124999988664
lookup-client,lookup,0.9058750000008331
lookup-client,lookup,0.8696250000070904
lookup-client,lookup,1.0352920000400445
lookup-client,lookup,0.8470829999964735
lookup-client,lookup,0.6291669999995975
lookup-client,lookup,1.3793749999990723
lookup-client,lookup,1.1868749999734973
lookup-client,lookup,1.1473749999595384
lookup-client,lookup,0.665000000026339
lookup-client,lookup,1.6800419999754013
lookup-client,lookup,1.0422499999549473
lookup-client,lookup,0.8817909999834228
lookup-client,lookup,1.517583999998351
lookup-client,lookup,2.6776249999898027
lookup-client,lookup,2.224791000003279
lookup-client,lookup,4.920958000013798
lookup-client,lookup,2.52637500000219
lookup-client,lookup,1.0051659999703588
lookup-client,lookup,1.9897909999713193
lookup-client,lookup,2.8754169999842816
lookup-client,lookup,1.02275000000418
lookup-client,lookup,1.2554580000028182
lookup-client,lookup,1.2859590000289245
lookup-client,lookup,0.560500000005959
lookup-client,lookup,1.258624999991298
lookup-client,lookup,1.0412089999931595
lookup-client,lookup,0.7240840000122262
lookup-client,lookup,0.8030420000295635
lookup-client,lookup,1.432500000021264
lookup-client,lookup,1.0045839999861528
lookup-client,lookup,0.9074580000287824
lookup-client,lookup,1.5369999999848005
lookup-client,lookup,1.1068749999481042
lookup-client,lookup,1.2034169999992628
lookup-client,lookup,0.9929590000297139
lookup-client,lookup,2.6827909999838084
lookup-client,lookup,2.7005830000348396
lookup-client,lookup,2.3464170000124795
lookup-client,lookup,0.7349169999883998
lookup-client,lookup,3.7995829999886155
lookup-client,lookup,110.17370800004755
lookup-client,lookup,2.230166000003919
lookup-client,lookup,1.639541000031386
lookup-client,lookup,1.2012910000294141
lookup-client,lookup,1.5529159999800868
lookup-client,lookup,1.170915999978206
lookup-client,lookup,1.6842090000181997
lookup-client,lookup,1.8182079999746747
lookup-client,lookup,1.3850839999918207
lookup-client,lookup,1.7302499999800602
lookup-client,lookup,0.6652079999867055
lookup-client,lookup,0.7124580000095193
lookup-client,lookup,1.1793329999818525
lookup-client,lookup,1.0383329999967827
lookup-client,lookup,1.1736659999996846
lookup-client,lookup,1.6004999999950087
lookup-client,lookup,1.0625000000459295
lookup-client,lookup,1.1392920000048434
lookup-client,lookup,2.3544999999671745
lookup-client,lookup,1.0525000000143336
lookup-client,lookup,1.1884159999908661
lookup-client,lookup,1.5028340000071694
lookup-client,lookup,0.7993750000423461
lookup-client,lookup,1.072083999986262
lookup-client,lookup,1.03270900001462
lookup-client,lookup,0.6892919999472724
lookup-client,lookup,1.0847080000075948
lookup-client,lookup,3.0612910000513693
lookup-client,lookup,0.7140409999806252
lookup-client,lookup,1.1178749999771753
lookup-client,lookup,1.229749999993146
lookup-client,lookup,1.5312500000277396
lookup-client,lookup,1.1422910000078446
lookup-client,lookup,0.767124999981661
lookup-client,lookup,1.3893340000095122
lookup-client,lookup,1.6884589999790478
lookup-client,lookup,1.6994579999618509
lookup-client,lookup,1.2684580000268397
lookup-client,lookup,2.0695000000046093
lookup-client,lookup,2.428500000007716
lookup-client,lookup,0.8266670000125487
lookup-client,lookup,0.7660420000092927
lookup-client,lookup,3.039416000035544
lookup-client,lookup,1.0788750000187974
lookup-client,lookup,1.0103330000106325
lookup-client,lookup,0.9777919999578444
lookup-client,lookup,0.8327079999617126
lookup-client,lookup,1.2470000000348591
lookup-client,lookup,1.9817499999703614
lookup-client,lookup,0.7861670000011145
lookup-client,lookup,0.9929589999728705
lookup-client,lookup,0.8685000000241416
lookup-client,lookup,1.0308330000157184
lookup-client,lookup,1.4708340000311182
lookup-client,lookup,1.0166249999770116
lookup-client,lookup,0.9426659999576259
lookup-client,lookup,0.7812919999992118
lookup-client,lookup,2.064292000000023
lookup-client,lookup,1.766583999994964
lookup-client,lookup,2.258292000021811
lookup-client,lookup,1.2155839999650198
lookup-client,lookup,0.9447080000200003
lookup-client,lookup,1.0677079999936723
lookup-client,lookup,1.2378330000046844
lookup-client,lookup,0.8711670000138838
lookup-client,lookup,1.354624999976295
lookup-client,lookup,1.2152920000403356
lookup-client,lookup,0.6733330000088245
lookup-client,lookup,0.8272499999861793
lookup-client,lookup,1.4466250000282344
lookup-client,lookup,0.5720420000443482
lookup-client,lookup,2.455250000025444
lookup-client,lookup,1.474292000011701
lookup-client,lookup,1.5685829999938505
lookup-client,lookup,2.514832999963801
lookup-client,lookup,0.7796659999712574
lookup-client,lookup,1.0149170000204322
lookup-client,lookup,0.8970000000090295
lookup-client,lookup,2.7575419999834594
lookup-client,lookup,0.7317920000105005
lookup-client,lookup,3.0162919999838778
lookup-client,lookup,1.3713750000192704
lookup-client,lookup,1.2878340000384014
lookup-client,lookup,1.3756250000369619
lookup-client,lookup,1.17075000002842
lookup-client,lookup,0.6445839999855707
lookup-client,lookup,0.9268329999940761
lookup-client,lookup,0.8667920000107188
lookup-client,lookup,1.1428329999603193
lookup-client,lookup,3.126542000018162
lookup-client,lookup,1.3013749999686297
lookup-client,lookup,0.6783750000067812
lookup-client,lookup,1.3828749999902357
lookup-client,lookup,1.6985000000317996
lookup-client,lookup,0.9570000000280743
lookup-client,lookup,1.1927090000085627
lookup-client,lookup,1.1312499999576175
