client,method,latency(ms)
update-client,update,2.1165829999745256
update-client,update,0.8854170000063277
update-client,update,0.8191249999640604
update-client,update,0.8385000000430409
update-client,update,3.661625000006552
update-client,update,2.204249999977037
update-client,update,2.2064579999891976
update-client,update,5.3974580000044625
update-client,update,0.7374159999926633
update-client,update,1.6054580000286478
update-client,update,1.2578330000110327
update-client,update,1.2495830000034402
update-client,update,0.9655830000383503
update-client,update,1.6557079999870439
update-client,update,1.582957999971768
update-client,update,1.2637080000104106
update-client,update,0.7014580000372916
update-client,update,0.9087079999972048
update-client,update,2.1982499999921856
update-client,update,1.4436660000001211
update-client,update,1.0390000000484179
update-client,update,0.6127919999698861
update-client,update,0.8080829999812522
update-client,update,2.2188750000395885
update-client,update,1.4329159999988406
update-client,update,0.9154170000442718
update-client,update,1.453625000010561
update-client,update,0.9730830000194146
update-client,update,0.8893329999750677
update-client,update,1.0822909999887997
update-client,update,0.8486659999675794
update-client,update,1.2057090000325843
update-client,update,0.970332999997936
update-client,update,0.8704170000441991
update-client,update,0.6777920000331505
update-client,update,0.890458999947441
update-client,update,0.864208000052713
update-client,update,1.062042000000929
update-client,update,1.0082910000051015
update-client,update,1.0737080000353671
update-client,update,0.735832999964714
update-client,update,0.750958000026003
update-client,update,0.7045839999477721
update-client,update,1.1326670000357808
update-client,update,1.0405830000195238
update-client,update,0.9268750000046566
update-client,update,0.9152910000125303
update-client,update,1.1609579999571906
update-client,update,2.0520420000025297
update-client,update,0.8985409999695548
update-client,update,0.9312500000078217
update-client,update,1.701792000005753
update-client,update,0.7540830000039023
update-client,update,1.5814169999543992
update-client,update,0.9134579999567904
update-client,update,1.1484999999993306
update-client,update,0.917791999995643
update-client,update,1.2210000000436594
update-client,update,1.135874999988573
update-client,update,1.1820419999821752
update-client,update,1.2449579999724847
update-client,update,1.043124999966949
update-client,update,0.8842500000127984
update-client,update,1.4187920000381382
update-client,update,2.0284159999732765
update-client,update,1.0317079999708767
update-client,update,0.7417499999746724
update-client,update,0.9231249999857027
update-client,update,1.0467500000004293
update-client,update,1.3181659999759177
update-client,update,0.7360839999819291
update-client,update,1.1626670000168815
update-client,update,1.66037500002858
update-client,update,1.0321670000053018
update-client,update,0.51008399998409
update-client,update,1.0678329999791458
update-client,update,0.7946660000470729
update-client,update,0.9942080000087117
update-client,update,2.1947919999547594
update-client,update,1.1685000000056789
update-client,update,0.7022080000069764
update-client,update,0.890874999981861
update-client,update,1.739874999998392
update-client,update,0.7177919999890037
update-client,update,0.8917910000150187
update-client,update,1.1197499999866523
update-client,update,1.06408400000646
update-client,update,0.9114580000186834
update-client,update,1.3232500000412983
update-client,update,0.769375000004402
update-client,update,1.030791000005138
update-client,update,1.3862499999959255
update-client,update,8.073082999999315
update-client,update,1.3843339999652926
update-client,update,1.5526669999985643
update-client,update,1.2064580000128444
update-client,update,0.782125000000633
update-client,update,0.9581250000110231
update-client,update,1.6990830000054302
update-client,update,1.6847920000486738
update-client,update,1.2258330000349815
update-client,update,0.9042500000191467
update-client,update,0.7076250000181972
update-client,update,0.9600000000205
update-client,update,1.3622499999996762
update-client,update,0.7165419999637379
update-client,update,0.7322920000092381
update-client,update,1.2682920000202103
update-client,update,1.0296250000010332
update-client,update,1.8801659999780895
update-client,update,1.2075000000209002
update-client,update,1.0869169999523365
update-client,update,0.6303750000142827
update-client,update,1.0817909999900621
update-client,update,3.383999999982734
update-client,update,1.0927920000085578
update-client,update,1.0500000000206455
update-client,update,0.9442920000424238
update-client,update,2.097333000051549
update-client,update,1.9067090000248754
update-client,update,0.6342500000187101
update-client,update,0.8610419999968144
update-client,update,1.603832999990118
update-client,update,1.2687089999872114
update-client,update,0.9190419999640653
update-client,update,0.7985830000052374
update-client,update,1.3632910000183074
update-client,update,1.4382919999889054
update-client,update,0.7124580000095193
update-client,update,1.0480839999900127
update-client,update,1.6004170000201157
update-client,update,1.7764170000305057
update-client,update,0.7352920000016638
update-client,update,1.2323750000291511
update-client,update,0.7883749999564316
update-client,update,1.230040999985249
update-client,update,0.8850419999930637
update-client,update,1.1528340000381831
update-client,update,0.644042000033096
update-client,update,1.2451659999896947
update-client,update,0.9822920000033264
update-client,update,1.108291999969424
update-client,update,1.1822079999888047
update-client,update,1.624792000029629
update-client,update,1.1548749999974461
update-client,update,1.2849579999851812
update-client,update,0.9866249999959109
update-client,update,2.5275419999957194
update-client,update,1.2948749999850406
update-client,update,1.5256670000098893
update-client,update,1.5106669999909172
update-client,update,1.7909579999582093
update-client,update,1.0337919999869882
update-client,update,0.5913339999779055
update-client,update,0.5607079999663256
update-client,update,0.7123329999672023
update-client,update,0.5761670000197228
update-client,update,1.6854999999509346
update-client,update,0.5329579999511225
update-client,update,1.4202919999775077
update-client,update,0.914082999997845
update-client,update,0.9425000000078398
update-client,update,1.1752919999707956
update-client,update,0.786042000015641
update-client,update,0.9770409999987351
update-client,update,0.7007499999645006
update-client,update,1.5041249999967476
update-client,update,1.2795830000413844
update-client,update,1.5873330000317765
update-client,update,1.0912500000017644
update-client,update,0.9786249999592656
update-client,update,2.059125000016593
update-client,update,1.3111669999830156
update-client,update,0.7044580000297174
update-client,update,0.7341249999512911
update-client,update,0.7694999999898755
update-client,update,1.7367500000204927
update-client,update,0.9785419999843725
update-client,update,0.8376249999741958
update-client,update,0.8452920000081576
update-client,update,1.0064999999599422
update-client,update,1.183374999982334
update-client,update,0.9480420000045342
update-client,update,1.0221250000199689
update-client,update,0.8467080000400529
update-client,update,3.658083000004808
update-client,update,3.2397079999668676
update-client,update,3.0679170000098566
update-client,update,1.3726249999876927
update-client,update,2.0832089999771597
update-client,update,0.7486659999926815
update-client,update,1.2062080000418973
update-client,update,0.8914160000017546
update-client,update,1.0530409999773838
update-client,update,0.7169170000338454
update-client,update,1.4461670000400773
update-client,update,3.174625000042397
update-client,update,1.4413749999562242
update-client,update,1.7269580000061069
update-client,update,2.0444169999791484
update-client,update,1.1078329999918424
update-client,update,1.0183329999904345
update-client,update,1.1120829999526904
update-client,update,1.112583999997696
update-client,update,0.9370420000323065
update-client,update,0.6107500000211985
update-client,update,1.2585000000058244
update-client,update,1.118541999971967
update-client,update,1.5047079999703783
update-client,update,1.0028330000295682
update-client,update,0.6029580000017631
update-client,update,0.8582919999753358
update-client,update,1.1537909999788099
update-client,update,2.452333999997336
update-client,update,0.8517079999705857
update-client,update,2.2052499999745123
update-client,update,1.016124999978274
update-client,update,1.144583000041166
update-client,update,1.6684999999938555
update-client,update,1.0876669999788646
update-client,update,1.0973750000289328
update-client,update,2.61854199999334
update-client,update,2.072708000014245
update-client,update,1.0136250000414293
update-client,update,0.7542920000105369
update-client,update,0.7249170000136473
update-client,update,0.7810000000176842
update-client,update,0.5801660000201991
update-client,update,1.4947079999956259
update-client,update,1.2862089999998716
update-client,update,1.007875000027525
update-client,update,0.7212920000370104
update-client,update,0.740124999992986
update-client,update,1.9947910000155389
update-client,update,1.837958000010076
update-client,update,0.984832999961327
update-client,update,0.721708000014587
update-client,update,0.9547500000053333
update-client,update,0.7504170000061094
update-client,update,1.4419169999655423
update-client,update,1.3349169999514743
update-client,update,0.7513340000286917
update-client,update,0.5949579999651178
update-client,update,1.746125000011034
update-client,update,0.7542089999788004
update-client,update,1.3097919999722762
update-client,update,1.967583000009654
update-client,update,1.2327499999855718
update-client,update,0.5597500000362743
update-client,update,0.727750000010019
update-client,update,1.6816250000033506
update-client,update,1.093625000009979
update-client,update,1.862709000022278
update-client,update,2.628707999974722
update-client,update,1.2147500000310174
update-client,update,1.1303329999918788
update-client,update,1.0357090000070457
update-client,update,0.8975000000077671
update-client,update,1.2161249999849133
update-client,update,1.371584000025905
update-client,update,1.11729100001412
update-client,update,0.813541000013629
update-client,update,1.4247909999767217
update-client,update,0.652500000001055
update-client,update,0.6970000000023902
update-client,update,1.3687910000044212
